Account,date,sentiment_bucket,classification,daily_pnl,n_trades,n_wins,avg_trade_size_usd,total_volume_usd,n_long,win_rate,n_short,long_short_ratio,is_profitable_day
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-02,Greed,Greed,6352.452613,517,233,2792.42166344294,1443682.0,307,0.4506769825918762,210,1.4619047619047618,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-11,Neutral,Neutral,-12346.990829,124,0,612.1092741935485,75901.55,0,0.0,124,0.0,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-12,Neutral,Neutral,355.5854,159,127,2687.4032704402516,427297.12,158,0.7987421383647799,1,158.0,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-24,Neutral,Neutral,1129.8489260000001,160,52,1641.2224999999999,262595.6,108,0.325,52,2.076923076923077,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-25,Fear,Fear,-6820.76955,1,0,82910.81,82910.81,0,0.0,1,0.0,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-28,Fear,Extreme Fear,0.0,52,0,1462.824423076923,76066.87,52,0.0,0,,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-03,Fear,Fear,2480.902379,110,50,1999.099181818182,219900.91,60,0.45454545454545453,50,1.2,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-04,Fear,Extreme Fear,-3169.3554679999997,65,0,1756.5103076923076,114173.17,55,0.0,10,5.5,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-07,Fear,Fear,0.0,37,0,1499.4978378378378,55481.42,37,0.0,0,,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-08,Fear,Fear,2099.019688,47,47,1225.1170212765958,57580.5,0,1.0,47,0.0,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-09,Fear,Fear,656.540742,65,57,2676.518153846154,173973.68,8,0.8769230769230769,57,0.14035087719298245,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-10,Fear,Extreme Fear,-1065.797583,53,51,3326.2756603773582,176292.61,1,0.9622641509433962,52,0.019230769230769232,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-12,Fear,Fear,1591.753271,53,52,2184.328113207547,115769.39,1,0.9811320754716981,52,0.019230769230769232,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-13,Neutral,Neutral,-2315.377191,27,0,4259.311481481482,115001.41,17,0.0,10,1.7,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-28,Fear,Fear,0.0,42,0,1460.115,61324.83,42,0.0,0,,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-29,Fear,Fear,-5018.466447,97,0,580.479381443299,56306.5,0,0.0,97,0.0,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-31,Fear,Fear,716.143949,155,83,730.8744516129032,113285.54,72,0.535483870967742,83,0.8674698795180723,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-03,Fear,Fear,0.0,1,0,54768.6,54768.6,1,0.0,0,,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-15,Fear,Fear,0.0,1,0,16.37,16.37,1,0.0,0,,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-16,Fear,Fear,-95.985744,88,1,780.4484090909092,68679.46,0,0.011363636363636364,88,0.0,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-17,Fear,Fear,-133.41237,125,20,730.92608,91365.76,87,0.16,38,2.289473684210526,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-18,Fear,Fear,951.934443,689,301,766.7829027576198,528313.42,137,0.43686502177068215,552,0.24818840579710144,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-19,Fear,Fear,371.503,411,297,552.0850851581508,226906.97,72,0.7226277372262774,339,0.21238938053097345,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-20,Fear,Fear,-1892.58947,603,249,963.6022222222223,581052.14,190,0.4129353233830846,413,0.4600484261501211,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-21,Fear,Fear,3434.689308,97,97,887.6931958762888,86106.24,0,1.0,97,0.0,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-23,Greed,Greed,2654.14315,568,336,2593.2515492957746,1472966.88,463,0.5915492957746479,105,4.40952380952381,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-24,Greed,Greed,1867.252909,680,333,1679.7829852941175,1142252.43,529,0.48970588235294116,151,3.5033112582781456,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-25,Greed,Greed,1969.39321,330,40,3782.839757575757,1248337.1199999999,185,0.12121212121212122,145,1.2758620689655173,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-26,Greed,Greed,-4648.8710550000005,338,0,284.5678402366864,96183.93,0,0.0,338,0.0,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-27,Greed,Greed,0.0,67,0,1435.3307462686569,96167.16,67,0.0,0,,False
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-30,Greed,Greed,5179.772745,83,83,1221.0467469879518,101346.88,0,1.0,83,0.0,True
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-05-01,Neutral,Neutral,1243.853569,250,81,815.50576,203876.44,169,0.324,81,2.0864197530864197,True
0x271b280974205ca63b716753467d5a371de622ab,2024-07-15,Neutral,Neutral,-1.0,5,0,6070.2,30351.0,0,0.0,5,0.0,False
0x271b280974205ca63b716753467d5a371de622ab,2024-11-29,Greed,Extreme Greed,1584.342755,1,1,1584.35,1584.35,0,1.0,1,0.0,True
0x271b280974205ca63b716753467d5a371de622ab,2024-12-05,Greed,Extreme Greed,208.81746,4,3,39530.9875,158123.95,0,0.75,4,0.0,True
0x271b280974205ca63b716753467d5a371de622ab,2025-04-09,Fear,Extreme Fear,16706.884912,797,300,6131.710464240904,4886973.24,179,0.37641154328732745,618,0.2896440129449838,True
0x271b280974205ca63b716753467d5a371de622ab,2025-04-10,Fear,Fear,13264.043303999999,339,189,21898.95651917404,7423746.26,0,0.5575221238938053,339,0.0,True
0x271b280974205ca63b716753467d5a371de622ab,2025-04-19,Fear,Fear,5942.547242,313,40,8678.024504792333,2716221.67,0,0.12779552715654952,313,0.0,True
0x271b280974205ca63b716753467d5a371de622ab,2025-04-20,Fear,Fear,8277.307357,863,424,3079.8473348783314,2657908.25,0,0.49130938586326767,863,0.0,True
0x271b280974205ca63b716753467d5a371de622ab,2025-04-21,Fear,Fear,2638.012587,353,61,1965.9329745042492,693974.34,0,0.17280453257790368,353,0.0,True
0x271b280974205ca63b716753467d5a371de622ab,2025-04-22,Neutral,Neutral,-19037.340561,594,0,8110.89095959596,4817869.23,0,0.0,594,0.0,False
0x271b280974205ca63b716753467d5a371de622ab,2025-04-23,Greed,Greed,-108176.9187,469,66,20030.785479744136,9394438.39,0,0.14072494669509594,469,0.0,False
0x271b280974205ca63b716753467d5a371de622ab,2025-04-24,Greed,Greed,8157.112326,70,66,15603.565285714287,1092249.57,0,0.9428571428571428,70,0.0,True
0x271b280974205ca63b716753467d5a371de622ab,2025-04-25,Greed,Greed,0.0,1,0,0.17,0.17,0,0.0,1,0.0,False
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-16,Greed,Extreme Greed,159.100072,93,16,373.7049462365591,34754.56,53,0.17204301075268819,40,1.325,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-17,Greed,Extreme Greed,161.289904,95,34,353.5228421052631,33584.67,41,0.35789473684210527,54,0.7592592592592593,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-18,Greed,Extreme Greed,147.410285,162,67,666.941975308642,108044.6,108,0.41358024691358025,54,2.0,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-19,Greed,Extreme Greed,233.36546,213,104,895.9638028169014,190840.29,142,0.48826291079812206,71,2.0,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-20,Greed,Extreme Greed,-316.245208,407,141,2149.553218673219,874868.16,342,0.3464373464373464,65,5.2615384615384615,False
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-21,Greed,Extreme Greed,780.001314,446,156,729.007130044843,325137.18,364,0.34977578475336324,82,4.439024390243903,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-22,Greed,Extreme Greed,141.21958999999998,433,135,422.0099076212471,182730.29,329,0.3117782909930716,104,3.1634615384615383,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-23,Greed,Extreme Greed,673.6312,156,63,333.45923076923077,52019.64,110,0.40384615384615385,46,2.391304347826087,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-24,Greed,Extreme Greed,108.321127,69,29,200.7391304347826,13851.0,37,0.42028985507246375,32,1.15625,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-25,Greed,Extreme Greed,464.281002,225,95,324.3673333333333,72982.65,102,0.4222222222222222,123,0.8292682926829268,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-26,Greed,Extreme Greed,-508.290641,217,76,1012.5778341013826,219729.39,166,0.35023041474654376,51,3.2549019607843137,False
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-27,Greed,Extreme Greed,193.66415899999998,169,74,1110.83224852071,187730.65,102,0.4378698224852071,67,1.5223880597014925,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-28,Greed,Extreme Greed,165.532644,207,78,946.0768115942029,195837.9,133,0.37681159420289856,74,1.7972972972972974,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-29,Greed,Extreme Greed,9551.73423,206,92,388.948786407767,80123.45,91,0.44660194174757284,115,0.7913043478260869,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-30,Greed,Extreme Greed,5590.528248,154,71,315.52253246753247,48590.47,44,0.461038961038961,110,0.4,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-01,Greed,Extreme Greed,4458.25495,193,97,247.12725388601035,47695.56,69,0.5025906735751295,124,0.5564516129032258,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-02,Greed,Extreme Greed,1283.846047,140,73,140.36935714285713,19651.71,36,0.5214285714285715,104,0.34615384615384615,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-03,Greed,Extreme Greed,1190.358719,78,37,92.37217948717948,7205.03,7,0.47435897435897434,71,0.09859154929577464,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-04,Greed,Extreme Greed,9066.169646,112,60,165.78285714285715,18567.68,16,0.5357142857142857,96,0.16666666666666666,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-05,Greed,Extreme Greed,14685.787664,98,48,259.2459183673469,25406.1,23,0.4897959183673469,75,0.30666666666666664,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-06,Greed,Greed,389.176232,69,16,129.80536231884057,8956.57,19,0.2318840579710145,50,0.38,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-07,Greed,Extreme Greed,4008.012049,86,36,159.67825581395348,13732.33,9,0.4186046511627907,77,0.11688311688311688,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-08,Greed,Extreme Greed,554.009942,102,43,77.67176470588235,7922.52,10,0.4215686274509804,92,0.10869565217391304,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-09,Greed,Extreme Greed,768.430838,213,126,88.1318309859155,18772.08,52,0.5915492957746479,161,0.32298136645962733,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,Greed,Extreme Greed,980.557461,157,106,119.62222929936306,18780.69,17,0.6751592356687898,140,0.12142857142857143,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,Greed,Greed,1582.001112,93,32,124.41204301075268,11570.32,20,0.34408602150537637,73,0.273972602739726,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,Greed,Extreme Greed,5806.86932,147,82,150.14530612244897,22071.36,13,0.5578231292517006,134,0.09701492537313433,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,Greed,Extreme Greed,1522.284412,155,71,88.59193548387097,13731.75,42,0.45806451612903226,113,0.37168141592920356,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,Greed,Extreme Greed,13281.73126,154,119,187.5361038961039,28880.56,18,0.7727272727272727,136,0.1323529411764706,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,Greed,Extreme Greed,5389.96219,137,68,125.00722627737227,17125.99,41,0.49635036496350365,96,0.4270833333333333,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,Greed,Extreme Greed,13190.248859,230,154,131.2383043478261,30184.81,49,0.6695652173913044,181,0.27071823204419887,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,Greed,Extreme Greed,4454.939378,181,78,112.67668508287292,20394.48,82,0.430939226519337,99,0.8282828282828283,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,Greed,Extreme Greed,3624.489655,191,80,124.92068062827224,23859.85,81,0.418848167539267,110,0.7363636363636363,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,Greed,Extreme Greed,1525.329937,204,80,197.00485294117647,40188.99,109,0.39215686274509803,95,1.1473684210526316,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,Greed,Greed,7812.716373,194,111,289.6046907216495,56183.31,49,0.5721649484536082,145,0.33793103448275863,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,Greed,Greed,7465.899936,107,54,215.33785046728974,23041.15,25,0.5046728971962616,82,0.3048780487804878,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,Greed,Greed,1174.025529,79,41,174.83481012658228,13811.95,23,0.5189873417721519,56,0.4107142857142857,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,Greed,Greed,122.889996,95,29,212.30473684210526,20168.95,72,0.30526315789473685,23,3.130434782608696,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,Greed,Greed,1555.956456,48,15,282.42354166666667,13556.33,11,0.3125,37,0.2972972972972973,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,Greed,Greed,1530.919365,66,30,284.1157575757576,18751.64,10,0.45454545454545453,56,0.17857142857142858,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,Greed,Extreme Greed,101.860928,84,28,223.8904761904762,18806.8,53,0.3333333333333333,31,1.7096774193548387,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,Greed,Greed,388.366016,73,26,221.81794520547948,16192.710000000001,32,0.3561643835616438,41,0.7804878048780488,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,Greed,Greed,506.512551,63,23,166.3415873015873,10479.52,22,0.36507936507936506,41,0.5365853658536586,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,Greed,Greed,115.51218300000001,34,17,140.99176470588236,4793.72,2,0.5,32,0.0625,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,Greed,Greed,255.808312,125,42,455.63544,56954.43,79,0.336,46,1.7173913043478262,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-31,Greed,Greed,496.221792,107,32,1121.107570093458,119958.51,70,0.29906542056074764,37,1.8918918918918919,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-01,Greed,Greed,109.82694000000001,59,21,263.3476271186441,15537.51,27,0.3559322033898305,32,0.84375,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-02,Greed,Greed,416.546688,101,46,217.69336633663366,21987.03,17,0.45544554455445546,84,0.20238095238095238,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-03,Greed,Greed,250.581483,69,36,217.15115942028987,14983.43,21,0.5217391304347826,48,0.4375,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-04,Greed,Greed,232.66549799999999,81,40,156.68296296296296,12691.32,27,0.49382716049382713,54,0.5,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-05,Greed,Greed,87.752181,82,44,101.1840243902439,8297.09,8,0.5365853658536586,74,0.10810810810810811,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-06,Greed,Extreme Greed,114.68421000000001,80,21,82.075375,6566.03,0,0.2625,80,0.0,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-07,Greed,Extreme Greed,267.846227,103,72,103.70087378640777,10681.19,13,0.6990291262135923,90,0.14444444444444443,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-08,Greed,Greed,651.469355,149,85,489.99302013422823,73008.96,84,0.5704697986577181,65,1.2923076923076924,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-09,Greed,Greed,571.688942,103,49,728.4078640776698,75026.01,87,0.47572815533980584,16,5.4375,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-10,Neutral,Neutral,401.706348,84,37,522.1204761904762,43858.12,48,0.44047619047619047,36,1.3333333333333333,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,Greed,Greed,157.228232,37,16,484.2756756756757,17918.2,28,0.43243243243243246,9,3.111111111111111,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,Greed,Greed,274.773033,63,39,446.3861904761905,28122.33,49,0.6190476190476191,14,3.5,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,Greed,Greed,53.846609,61,19,561.3780327868852,34244.06,52,0.3114754098360656,9,5.777777777777778,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,Greed,Greed,894.564828,42,34,995.6730952380951,41818.27,27,0.8095238095238095,15,1.8,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,Greed,Greed,55.137803,19,8,240.01052631578946,4560.2,4,0.42105263157894735,15,0.26666666666666666,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,Greed,Extreme Greed,238.995461,87,28,136.35540229885058,11862.92,15,0.3218390804597701,72,0.20833333333333334,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,Greed,Extreme Greed,168.92152,70,35,118.53914285714285,8297.74,17,0.5,53,0.32075471698113206,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,Greed,Extreme Greed,594.135892,259,105,195.20691119691122,50558.590000000004,105,0.40540540540540543,154,0.6818181818181818,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,Greed,Extreme Greed,102.504343,184,79,155.71684782608696,28651.9,75,0.42934782608695654,109,0.6880733944954128,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,Greed,Extreme Greed,608.885905,169,69,169.7668047337278,28690.59,97,0.40828402366863903,72,1.3472222222222223,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,Greed,Extreme Greed,428.3738,94,46,262.3486170212766,24660.77,39,0.48936170212765956,55,0.7090909090909091,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,Greed,Extreme Greed,589.467131,112,51,120.82616071428572,13532.53,22,0.45535714285714285,90,0.24444444444444444,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,Greed,Extreme Greed,229.609892,122,57,128.88065573770493,15723.44,57,0.4672131147540984,65,0.8769230769230769,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,Greed,Extreme Greed,347.22838,120,60,145.0465,17405.58,98,0.5,22,4.454545454545454,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,Greed,Extreme Greed,124.70498799999999,118,47,241.47220338983053,28493.72,110,0.3983050847457627,8,13.75,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,Greed,Greed,273.211119,106,48,334.20924528301884,35426.18,94,0.4528301886792453,12,7.833333333333333,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,Greed,Greed,838.930696,268,114,1223.7995522388057,327978.27999999997,261,0.4253731343283582,7,37.285714285714285,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,Greed,Greed,1019.55769,151,75,624.2161589403973,94256.64,144,0.4966887417218543,7,20.571428571428573,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,Greed,Greed,152.618804,42,21,340.8880952380952,14317.3,34,0.5,8,4.25,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,Greed,Greed,1234.2072,86,55,394.06465116279065,33889.56,67,0.6395348837209303,19,3.526315789473684,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,Greed,Extreme Greed,755.916254,49,38,374.2630612244898,18338.89,32,0.7755102040816326,17,1.8823529411764706,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,Greed,Greed,3.536668000000001,51,21,1057.5154901960784,53933.29,41,0.4117647058823529,10,4.1,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,Greed,Greed,-1416.906536,91,5,1328.6620879120878,120908.25,81,0.054945054945054944,10,8.1,False
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,Fear,Fear,439.634046,75,45,1251.5914666666667,93869.36,73,0.6,2,36.5,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,Greed,Greed,1291.500575,48,17,1139.6597916666667,54703.67,46,0.3541666666666667,2,23.0,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,Neutral,Neutral,696.8107239999999,83,37,912.4063855421687,75729.73,77,0.4457831325301205,6,12.833333333333334,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,Neutral,Neutral,358.877096,45,17,1453.7044444444446,65416.700000000004,45,0.37777777777777777,0,,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,Fear,Fear,932.4458159999999,54,36,596.832037037037,32228.93,54,0.6666666666666666,0,,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,Fear,Fear,0.0,32,0,630.2528125,20168.09,32,0.0,0,,False
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,Neutral,Neutral,31.14195,17,11,685.0323529411764,11645.55,17,0.6470588235294118,0,,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,Fear,Fear,436.833818,43,29,1075.9925581395348,46267.68,43,0.6744186046511628,0,,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,Neutral,Neutral,593.326371,41,19,984.2039024390244,40352.36,40,0.4634146341463415,1,40.0,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,Neutral,Neutral,198.780392,59,27,717.646779661017,42341.16,55,0.4576271186440678,4,13.75,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,Neutral,Neutral,287.27875,42,21,647.7471428571429,27205.38,30,0.5,12,2.5,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,Neutral,Neutral,404.813032,47,37,536.6263829787234,25221.44,32,0.7872340425531915,15,2.1333333333333333,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,Neutral,Neutral,64.653448,9,8,257.83222222222224,2320.4900000000002,8,0.8888888888888888,1,8.0,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,Neutral,Neutral,59.664989,11,4,503.33272727272725,5536.66,5,0.36363636363636365,6,0.8333333333333334,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,Neutral,Neutral,115.824682,28,18,466.69214285714287,13067.380000000001,17,0.6428571428571429,11,1.5454545454545454,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,Neutral,Neutral,45.659497,36,7,404.88444444444445,14575.84,30,0.19444444444444445,6,5.0,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,Fear,Fear,20.62415,22,7,508.5995454545455,11189.19,19,0.3181818181818182,3,6.333333333333333,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,Neutral,Neutral,278.142839,53,26,429.3352830188679,22754.77,41,0.49056603773584906,12,3.4166666666666665,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,Greed,Greed,591.659533,93,61,320.8220430107527,29836.45,32,0.6559139784946236,61,0.5245901639344263,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,Neutral,Neutral,408.03639799999996,58,17,523.8093103448275,30380.94,34,0.29310344827586204,24,1.4166666666666667,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,Neutral,Neutral,39.91436,24,9,550.5720833333334,13213.73,11,0.375,13,0.8461538461538461,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,Neutral,Neutral,180.244855,61,27,282.4104918032787,17227.04,30,0.4426229508196721,31,0.967741935483871,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,Fear,Fear,168.27053,49,13,883.3975510204082,43286.48,42,0.2653061224489796,7,6.0,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,Fear,Extreme Fear,64.59776,34,13,242.27088235294116,8237.21,10,0.38235294117647056,24,0.4166666666666667,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,Fear,Extreme Fear,71.919819,30,13,765.107,22953.21,18,0.43333333333333335,12,1.5,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,Fear,Extreme Fear,-3425.450348,81,26,1611.6066666666666,130540.14,80,0.32098765432098764,1,80.0,False
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,Fear,Extreme Fear,557.9358,37,14,840.2127027027027,31087.87,32,0.3783783783783784,5,6.4,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,Fear,Fear,8330.21747,73,56,1432.3072602739728,104558.43000000001,56,0.7671232876712328,17,3.2941176470588234,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,Fear,Fear,494.669357,58,21,536.928448275862,31141.85,37,0.3620689655172414,21,1.7619047619047619,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,Fear,Extreme Fear,163.73415,43,13,1091.9493023255814,46953.82,31,0.3023255813953488,12,2.5833333333333335,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,Fear,Extreme Fear,437.35445200000004,26,20,1109.076923076923,28836.0,23,0.7692307692307693,3,7.666666666666667,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,Fear,Fear,291.46926,21,13,856.63,17989.23,15,0.6190476190476191,6,2.5,True
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,Fear,Fear,411.824274,40,15,748.432,29937.28,39,0.375,1,39.0,True
